what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1323320034114
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1323320034114
java.version,sysinfo,,,"1.6.0_16",1323320034114
java.vm.info,sysinfo,,,"mixed mode",1323320034114
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1323320034114
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1323320034114
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323320034114
java.vm.specification.version,sysinfo,,,"1.0",1323320034114
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1323320034114
java.vm.version,sysinfo,,,"14.2-b01",1323320034114
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1323320035860
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1323320036304
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1323320036306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1323320036679
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1323320036801
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1323320037523
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1323320037814
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1323320039299
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1323320039446
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1323320039510
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1323320040525
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1323320041301
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1323320042369
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1323320042398
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1323320043115
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1323320043117
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1323320043119
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1323320043196
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1323320044511
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1323320044712
error,log,,,"Failed to load properties file for project 'ApiDemos'",1323320046334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1323320048250
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1323320049896
started,bundle,org.eclipse.draw2d,3.6.1.v20100913-2020,"org.eclipse.draw2d",1323320099268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1323320142695
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323320148133
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1323320149468
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1323320150244
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323320151407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1323320151424
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1323320151895
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1323320152006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1323321700856
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1323321704241
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1323321704383
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1323321727659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1323321910520
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1323321915168
